Time,Date,Ambient Temperature Temp. (¡F):,Rellative Humicity (%),Light (Irradiance) (W/m2),Carbon Dioxide (ppm),Vapor Pressure Deficit (kPa)
3:01:35,12/27/2021,80.1,68.2,2,0,1.12
3:02:35,12/27/2021,80.1,68,3,0,1.12
3:03:35,12/27/2021,80,67.8,3,0,1.13
3:04:38,12/27/2021,79.9,67.2,3,0,1.14
3:05:38,12/27/2021,79.8,67.8,3,0,1.12
3:06:38,12/27/2021,79.7,68.3,2,0,1.1
3:07:38,12/27/2021,79.8,68.7,2,0,1.09
3:08:41,12/27/2021,79.9,68.7,3,0,1.09
3:09:44,12/27/2021,80.1,68.5,3,0,1.1
3:10:44,12/27/2021,80.2,68.7,3,0,1.1
3:11:44,12/27/2021,80.3,69.3,3,0,1.08
3:12:44,12/27/2021,80.3,69.6,3,0,1.07
3:13:47,12/27/2021,80.3,69.6,3,0,1.07
3:14:47,12/27/2021,80.1,69.1,3,0,1.08
3:15:47,12/27/2021,80,69.8,2,0,1.06
3:16:50,12/27/2021,80.1,69.8,2,0,1.06
3:17:53,12/27/2021,80.1,69.8,2,0,1.06
3:18:56,12/27/2021,80.2,70.1,2,0,1.05
3:19:56,12/27/2021,80.1,69.5,3,0,1.07
3:20:59,12/27/2021,80,70.5,3,0,1.03
3:21:59,12/27/2021,79.8,69.6,3,0,1.06
3:22:59,12/27/2021,79.4,70.7,3,0,1
3:24:02,12/27/2021,78.9,71.4,3,0,0.96
3:25:02,12/27/2021,78.6,72.4,3,0,0.92
3:26:05,12/27/2021,78.5,72.8,3,0,0.91
3:27:05,12/27/2021,78.3,72.1,2,0,0.92
3:28:08,12/27/2021,78.3,72.7,2,0,0.9
3:29:08,12/27/2021,78.4,73.4,2,0,0.88
3:30:08,12/27/2021,78.5,73.5,2,0,0.88
3:31:11,12/27/2021,78.7,73.1,2,0,0.9
3:32:14,12/27/2021,78.7,73.3,2,0,0.89
3:33:14,12/27/2021,78.9,73.1,2,0,0.91
3:34:17,12/27/2021,79,71.9,2,0,0.95
3:35:17,12/27/2021,79.2,71.4,2,0,0.97
3:36:20,12/27/2021,79.3,71.2,3,0,0.98
3:37:23,12/27/2021,79.3,70.8,3,0,1
3:38:23,12/27/2021,79.2,70.1,3,0,1.02
3:39:26,12/27/2021,79.1,71,3,0,0.98
3:40:26,12/27/2021,79.3,71.2,2,0,0.98
3:41:26,12/27/2021,79.3,70.7,2,0,1
3:42:26,12/27/2021,79.1,70.8,2,0,0.99
3:43:26,12/27/2021,79,71.4,3,0,0.97
3:44:26,12/27/2021,79.1,71.5,3,0,0.97
3:45:29,12/27/2021,79.1,70.7,2,0,0.99
3:46:32,12/27/2021,79.1,70.5,2,0,1
3:47:32,12/27/2021,79,71,1,0,0.98
3:48:35,12/27/2021,78.9,71.9,1,0,0.95
3:49:35,12/27/2021,78.9,72.3,1,0,0.93
3:50:38,12/27/2021,78.9,72.6,1,0,0.92
3:51:41,12/27/2021,78.8,73.9,1,0,0.88
3:52:41,12/27/2021,78.7,73.8,1,0,0.88
3:53:44,12/27/2021,78.4,73.2,3,0,0.89
3:54:47,12/27/2021,77.9,72.9,3,0,0.88
3:55:47,12/27/2021,77.7,73.9,1,0,0.85
3:56:47,12/27/2021,77.6,73.9,3,0,0.84
3:57:47,12/27/2021,77.4,74.3,3,0,0.82
3:58:50,12/27/2021,77.2,74,2,0,0.83
3:59:50,12/27/2021,77.1,74.3,3,0,0.82
4:00:53,12/27/2021,76.9,74.3,3,0,0.81
4:01:53,12/27/2021,76.9,74.3,3,0,0.81
4:02:53,12/27/2021,76.9,74.6,3,0,0.8
4:03:53,12/27/2021,77.1,74.6,2,0,0.81
4:04:56,12/27/2021,77.1,74.5,2,0,0.81
4:05:56,12/27/2021,77,74.5,1,0,0.81
4:06:56,12/27/2021,77,74.1,1,0,0.82
4:07:56,12/27/2021,76.9,74,1,0,0.82
4:08:56,12/27/2021,76.8,73.3,1,0,0.84
4:09:56,12/27/2021,76.8,73.2,1,0,0.84
4:10:56,12/27/2021,76.9,72.8,1,0,0.86
4:11:56,12/27/2021,77,72.6,1,0,0.87
4:12:59,12/27/2021,77.1,72.4,1,0,0.88
4:13:59,12/27/2021,77.3,72.1,1,0,0.89
4:14:59,12/27/2021,77.4,72.9,1,0,0.87
4:16:02,12/27/2021,77.6,73.3,1,0,0.86
4:17:02,12/27/2021,77.7,73.1,1,0,0.87
4:18:05,12/27/2021,77.9,73.4,1,0,0.87
4:19:05,12/27/2021,78,73.2,1,0,0.88
4:20:08,12/27/2021,78,73.1,1,0,0.88
4:21:08,12/27/2021,77.9,73,1,0,0.88
4:22:08,12/27/2021,77.8,73.2,1,0,0.87
4:23:11,12/27/2021,77.7,73.8,1,0,0.85
4:24:11,12/27/2021,77.8,74.3,1,0,0.84
4:25:11,12/27/2021,77.8,74.2,0,0,0.84
4:26:14,12/27/2021,77.5,75.2,0,0,0.8
4:27:17,12/27/2021,77.4,76.9,1,0,0.74
4:28:17,12/27/2021,76.9,79.3,0,0,0.65
4:29:20,12/27/2021,76.5,80.9,1,0,0.59
4:30:23,12/27/2021,76.2,81.5,1,0,0.57
4:31:23,12/27/2021,76,81.8,0,0,0.56
4:32:23,12/27/2021,75.8,82.6,1,0,0.53
4:33:23,12/27/2021,75.6,82.8,1,0,0.52
4:34:26,12/27/2021,75.3,83,1,0,0.51
4:35:26,12/27/2021,75.2,83.7,1,0,0.49
4:36:26,12/27/2021,75.1,83.5,1,0,0.49
4:37:26,12/27/2021,75,83.2,1,0,0.5
4:38:26,12/27/2021,74.9,83.2,1,0,0.5
4:39:26,12/27/2021,74.8,83.4,1,0,0.49
4:40:29,12/27/2021,74.7,83.4,1,0,0.49
4:41:29,12/27/2021,74.7,83.5,1,0,0.48
4:42:32,12/27/2021,74.6,83.4,1,0,0.49
4:43:32,12/27/2021,74.7,84.3,1,0,0.46
4:44:35,12/27/2021,74.7,83.8,1,0,0.48
4:45:35,12/27/2021,74.8,84.2,1,0,0.47
4:46:35,12/27/2021,74.8,83.9,1,0,0.47
4:47:38,12/27/2021,74.8,84.3,0,0,0.46
4:48:38,12/27/2021,74.9,84.4,0,0,0.46
4:49:41,12/27/2021,75,85.2,0,0,0.44
4:50:41,12/27/2021,75.1,84.7,1,0,0.45
4:51:44,12/27/2021,75.2,84.8,0,0,0.45
4:52:44,12/27/2021,75.3,84.5,1,0,0.46
4:53:44,12/27/2021,75.4,85.1,1,0,0.45
4:54:47,12/27/2021,75.5,84.9,0,0,0.45
4:55:47,12/27/2021,75.6,84.5,0,0,0.47
4:56:47,12/27/2021,75.5,82.9,1,0,0.52
4:57:47,12/27/2021,75.5,83.5,1,0,0.5
4:58:47,12/27/2021,75.5,83.8,1,0,0.49
4:59:47,12/27/2021,75.5,83.8,1,0,0.49
5:00:50,12/27/2021,75.6,83.8,1,0,0.49
5:01:50,12/27/2021,75.5,83.4,1,0,0.5
5:02:50,12/27/2021,75.5,83.7,1,0,0.49
5:03:53,12/27/2021,75.6,83.9,1,0,0.49
5:04:56,12/27/2021,75.5,83.2,1,0,0.51
5:05:56,12/27/2021,75.5,82.8,1,0,0.52
5:06:56,12/27/2021,75.4,82.2,0,0,0.53
5:07:59,12/27/2021,75.3,82.6,0,0,0.52
5:08:59,12/27/2021,75.3,82.7,1,0,0.52
5:09:59,12/27/2021,75.4,82.9,1,0,0.51
5:11:02,12/27/2021,75.3,82,0,0,0.54
5:12:02,12/27/2021,75.2,81.9,0,0,0.54
5:13:02,12/27/2021,75.2,82.3,0,0,0.53
5:14:05,12/27/2021,75.2,82.4,0,0,0.53
5:15:08,12/27/2021,75.2,82.4,0,0,0.53
5:16:11,12/27/2021,75.2,82.4,0,0,0.53
5:17:11,12/27/2021,75.2,82.5,0,0,0.52
5:18:14,12/27/2021,75.2,82.6,0,0,0.52
5:19:17,12/27/2021,75.2,82.1,0,0,0.53
5:20:20,12/27/2021,75.2,82.7,0,0,0.52
5:21:23,12/27/2021,75.2,82.8,0,0,0.51
5:22:23,12/27/2021,75.2,83,0,0,0.51
5:23:26,12/27/2021,75.3,83.8,0,0,0.48
5:24:29,12/27/2021,75.4,83.9,0,0,0.48
5:25:29,12/27/2021,75.5,83.8,0,0,0.49
5:26:29,12/27/2021,75.5,83.4,0,0,0.5
5:27:32,12/27/2021,75.6,83.7,0,0,0.49
5:28:35,12/27/2021,75.5,83.9,0,0,0.49
5:29:35,12/27/2021,75.5,83.5,0,0,0.5
5:30:35,12/27/2021,75.2,83.5,0,0,0.49
5:31:38,12/27/2021,75.2,84.2,0,0,0.47
5:32:38,12/27/2021,75.1,84.6,0,0,0.46
5:33:41,12/27/2021,75.1,84.3,0,0,0.47
5:34:41,12/27/2021,75,83.9,0,0,0.48
5:35:44,12/27/2021,74.8,84.2,0,0,0.47
5:36:44,12/27/2021,74.9,84.3,0,0,0.46
5:37:44,12/27/2021,74.8,84.3,0,0,0.46
5:38:47,12/27/2021,74.7,84.3,0,0,0.46
5:39:50,12/27/2021,74.7,84.9,0,0,0.44
5:40:53,12/27/2021,74.6,84.2,0,0,0.46
5:41:53,12/27/2021,74.6,84.5,0,0,0.45
5:42:53,12/27/2021,74.5,84.2,0,0,0.46
5:43:53,12/27/2021,74.4,84.4,0,0,0.45
5:44:53,12/27/2021,74.4,84.5,0,0,0.45
5:45:56,12/27/2021,74.4,84.2,0,0,0.46
5:46:56,12/27/2021,74.4,84.5,0,0,0.45
5:47:59,12/27/2021,74.3,84.4,0,0,0.45
5:48:59,12/27/2021,74.2,84.6,0,0,0.44
5:49:59,12/27/2021,74.3,85,0,0,0.43
5:51:02,12/27/2021,74.3,85,0,0,0.43
5:52:02,12/27/2021,74.4,85.6,0,0,0.42
5:53:05,12/27/2021,74.4,85,0,0,0.44
5:54:08,12/27/2021,74.4,84.9,0,0,0.44
5:55:08,12/27/2021,74.4,85.1,0,0,0.43
5:56:11,12/27/2021,74.4,84.8,0,0,0.44
5:57:11,12/27/2021,74.4,84.5,0,0,0.45
5:58:11,12/27/2021,74.4,84.9,0,0,0.44
5:59:11,12/27/2021,74.5,84.9,0,0,0.44
6:00:14,12/27/2021,74.5,84.9,0,0,0.44
6:01:17,12/27/2021,74.5,84.5,0,0,0.45
6:02:17,12/27/2021,74.5,84.5,0,0,0.45
6:03:17,12/27/2021,74.5,84.5,0,0,0.45
6:04:20,12/27/2021,74.6,84.7,0,0,0.45
6:05:20,12/27/2021,74.5,84.5,0,0,0.45
6:06:20,12/27/2021,74.5,84.4,0,0,0.45
6:07:23,12/27/2021,74.5,83.8,0,0,0.47
6:08:23,12/27/2021,74.5,84,0,0,0.47
6:09:26,12/27/2021,74.4,83,0,0,0.49
6:10:26,12/27/2021,74.4,82.8,0,0,0.5
6:11:29,12/27/2021,74.4,82.8,0,0,0.5
6:12:32,12/27/2021,74.5,82.6,0,0,0.51
6:13:32,12/27/2021,74.5,82.7,0,0,0.5
6:14:32,12/27/2021,74.5,82.8,0,0,0.5
6:15:32,12/27/2021,74.5,82.8,0,0,0.5
6:16:35,12/27/2021,74.6,83.1,0,0,0.49
6:17:38,12/27/2021,74.6,82.9,0,0,0.5
6:18:41,12/27/2021,74.6,83.3,0,0,0.49
6:19:41,12/27/2021,74.6,82.9,0,0,0.5
6:20:44,12/27/2021,74.6,82.5,0,0,0.51
6:21:44,12/27/2021,74.6,82.8,0,0,0.5
6:22:47,12/27/2021,74.7,82.9,0,0,0.5
6:23:47,12/27/2021,74.7,82.9,0,0,0.5
6:24:47,12/27/2021,74.7,82.8,0,0,0.5
6:25:50,12/27/2021,74.8,82.8,0,0,0.51
6:26:53,12/27/2021,74.8,83,0,0,0.5
6:27:56,12/27/2021,74.9,83.1,0,0,0.5
6:28:59,12/27/2021,75,83,0,0,0.5
6:29:59,12/27/2021,75,82.8,0,0,0.51
6:31:02,12/27/2021,75,82.5,0,0,0.52
6:32:05,12/27/2021,74.9,82.2,0,0,0.53
6:33:08,12/27/2021,75,82.5,0,0,0.52
6:34:08,12/27/2021,75,82.6,0,0,0.52
6:35:08,12/27/2021,75,82.6,0,0,0.52
6:36:11,12/27/2021,75,82,0,0,0.53
6:37:14,12/27/2021,75,82.4,0,0,0.52
6:38:14,12/27/2021,74.9,82.4,0,0,0.52
6:39:17,12/27/2021,75,82.5,0,0,0.52
6:40:20,12/27/2021,74.9,82.3,0,0,0.52
6:41:23,12/27/2021,75,82,0,0,0.53
6:42:23,12/27/2021,74.9,82,0,0,0.53
6:43:23,12/27/2021,74.9,81.9,0,0,0.53
6:44:26,12/27/2021,74.9,81.8,0,0,0.54
6:45:26,12/27/2021,74.9,81.6,0,0,0.54
6:46:26,12/27/2021,74.9,81.5,0,0,0.55
6:47:29,12/27/2021,74.9,81.6,0,0,0.54
6:48:29,12/27/2021,74.9,81.3,0,0,0.55
6:49:32,12/27/2021,74.9,81.5,0,0,0.55
6:50:32,12/27/2021,74.9,81.8,0,0,0.54
6:51:32,12/27/2021,74.9,81.7,0,0,0.54
6:52:32,12/27/2021,74.9,82.1,0,0,0.53
6:53:35,12/27/2021,74.9,81.3,0,0,0.55
6:54:38,12/27/2021,74.9,81.7,0,0,0.54
6:55:38,12/27/2021,74.9,81.9,0,0,0.53
6:56:41,12/27/2021,74.9,81.4,0,0,0.55
6:57:41,12/27/2021,74.9,81.8,0,0,0.54
6:58:41,12/27/2021,74.9,82,0,0,0.53
6:59:41,12/27/2021,74.9,81.8,0,0,0.54
7:00:44,12/27/2021,74.9,81.9,0,0,0.53
7:01:47,12/27/2021,74.8,82.4,0,0,0.52
7:02:47,12/27/2021,74.8,82,0,0,0.53
7:03:50,12/27/2021,74.8,81.7,0,0,0.54
7:04:50,12/27/2021,74.8,81.9,0,0,0.53
7:05:50,12/27/2021,74.8,82.1,0,0,0.53
7:06:50,12/27/2021,74.8,81.9,0,0,0.53
7:07:53,12/27/2021,74.8,82,0,0,0.53
7:08:56,12/27/2021,74.8,81.6,0,0,0.54
7:09:59,12/27/2021,74.7,81.5,0,0,0.54
7:10:59,12/27/2021,74.7,82.1,0,0,0.53
7:11:59,12/27/2021,74.7,82.2,0,0,0.52
7:12:59,12/27/2021,74.6,81.6,0,0,0.54
7:13:59,12/27/2021,74.6,81.9,0,0,0.53
7:15:02,12/27/2021,74.6,81.7,0,0,0.54
7:16:02,12/27/2021,74.5,82,0,0,0.52
7:17:02,12/27/2021,74.5,82,0,0,0.52
7:18:02,12/27/2021,74.5,81.9,0,0,0.53
7:19:05,12/27/2021,74.5,82,0,0,0.52
7:20:05,12/27/2021,74.4,82.4,0,0,0.51
7:21:05,12/27/2021,74.4,82.1,0,0,0.52
7:22:05,12/27/2021,74.4,81.6,0,0,0.53
7:23:08,12/27/2021,74.3,82,0,0,0.52
7:24:08,12/27/2021,74.3,82.3,0,0,0.51
7:25:11,12/27/2021,74.3,82.1,0,0,0.52
7:26:11,12/27/2021,74.3,82.4,0,0,0.51
7:27:11,12/27/2021,74.3,82.4,0,0,0.51
7:28:14,12/27/2021,74.3,82.1,0,0,0.52
7:29:14,12/27/2021,74.3,82.1,0,0,0.52
7:30:14,12/27/2021,74.2,82.5,0,0,0.5
7:31:14,12/27/2021,74.3,82.4,0,0,0.51
7:32:17,12/27/2021,74.3,82.8,0,0,0.5
7:33:20,12/27/2021,74.4,82.7,0,0,0.5
7:34:20,12/27/2021,74.4,82.6,0,0,0.51
7:35:23,12/27/2021,74.4,82.5,0,0,0.51
7:36:26,12/27/2021,74.4,82.6,0,0,0.51
7:37:26,12/27/2021,74.4,83.1,0,0,0.49
7:38:29,12/27/2021,74.4,82.7,0,0,0.5
7:39:32,12/27/2021,74.4,82.8,0,0,0.5
7:40:32,12/27/2021,74.5,83,0,0,0.5
7:41:35,12/27/2021,74.5,82.8,0,0,0.5
7:42:35,12/27/2021,74.5,82.8,0,0,0.5
7:43:38,12/27/2021,74.5,82.7,0,0,0.5
7:44:38,12/27/2021,74.6,83.3,0,0,0.49
7:45:41,12/27/2021,74.6,82.7,0,0,0.51
7:46:41,12/27/2021,74.6,82.4,0,0,0.51
7:47:44,12/27/2021,74.7,82.4,0,0,0.52
7:48:47,12/27/2021,74.7,82.2,0,0,0.52
7:49:47,12/27/2021,74.7,82.3,0,0,0.52
7:50:47,12/27/2021,74.8,82.4,0,0,0.52
7:51:50,12/27/2021,74.8,81.7,0,0,0.54
7:52:50,12/27/2021,74.9,81.8,0,0,0.54
7:53:50,12/27/2021,74.9,81.5,0,0,0.55
7:54:53,12/27/2021,74.9,81.3,0,0,0.55
7:55:53,12/27/2021,75,80.9,0,0,0.57
7:56:53,12/27/2021,75.1,80.8,0,0,0.57
7:57:56,12/27/2021,75.1,81.2,0,0,0.56
7:58:56,12/27/2021,75.2,80.6,0,0,0.58
7:59:56,12/27/2021,75.2,80.4,0,0,0.58
8:00:56,12/27/2021,75.3,80.4,0,0,0.59
8:01:56,12/27/2021,75.3,80.2,0,0,0.59
8:02:56,12/27/2021,75.3,80.4,0,0,0.59
8:03:59,12/27/2021,75.3,80.8,0,0,0.57
8:04:59,12/27/2021,75.3,80.5,0,0,0.58
8:06:02,12/27/2021,75.4,81.5,0,0,0.56
8:07:02,12/27/2021,75.4,80.6,0,0,0.58
8:08:05,12/27/2021,75.3,80.5,0,0,0.58
8:09:05,12/27/2021,75.3,79.7,0,0,0.61
8:10:05,12/27/2021,75.3,79.6,0,0,0.61
8:11:08,12/27/2021,75.4,79,0,0,0.63
8:12:11,12/27/2021,75.3,79.8,0,0,0.6
8:13:11,12/27/2021,75.4,80.4,0,0,0.59
8:14:11,12/27/2021,75.4,79.8,0,0,0.61
8:15:11,12/27/2021,75.3,80.1,0,0,0.6
8:16:14,12/27/2021,75.3,80,0,0,0.6
8:17:14,12/27/2021,75.4,80.2,0,0,0.59
8:18:17,12/27/2021,75.4,80,0,0,0.6
8:19:20,12/27/2021,75.4,79.8,0,0,0.61
8:20:23,12/27/2021,75.4,79.3,0,0,0.62
8:21:26,12/27/2021,75.4,78.9,0,0,0.63
8:22:26,12/27/2021,75.3,78.8,0,0,0.63
8:23:26,12/27/2021,75.3,78.6,0,0,0.64
8:24:29,12/27/2021,75.3,78.2,0,0,0.65
8:25:29,12/27/2021,75.4,78.5,0,0,0.65
8:26:32,12/27/2021,75.3,78.5,0,0,0.64
8:27:35,12/27/2021,75.3,78.9,0,0,0.63
8:28:38,12/27/2021,75.3,78.9,0,0,0.63
8:29:41,12/27/2021,75.3,78.5,0,0,0.64
8:30:44,12/27/2021,75.3,78.7,0,0,0.64
8:31:44,12/27/2021,75.3,79.2,0,0,0.62
8:32:44,12/27/2021,75.4,79.3,0,0,0.62
8:33:44,12/27/2021,75.3,78.8,0,0,0.63
8:34:47,12/27/2021,75.3,79.3,0,0,0.62
8:35:47,12/27/2021,75.3,79.3,0,0,0.62
8:36:50,12/27/2021,75.3,78.4,0,0,0.65
8:37:50,12/27/2021,75.3,78.8,0,0,0.63
8:38:53,12/27/2021,75.4,78.7,0,0,0.64
8:39:53,12/27/2021,75.4,77.9,0,0,0.66
8:40:53,12/27/2021,75.4,77.5,0,0,0.68
8:41:56,12/27/2021,75.4,77.2,0,0,0.68
8:42:56,12/27/2021,75.4,77.6,0,0,0.67
8:43:59,12/27/2021,75.4,77.4,0,0,0.68
8:45:02,12/27/2021,75.5,77.9,0,0,0.67
8:46:02,12/27/2021,75.5,78.3,0,0,0.65
8:47:05,12/27/2021,75.5,79.1,0,0,0.63
8:48:08,12/27/2021,75.6,79.6,0,0,0.62
8:49:08,12/27/2021,75.6,79.9,0,0,0.61
8:50:11,12/27/2021,75.7,81.1,0,0,0.57
8:51:11,12/27/2021,75.7,81,0,0,0.58
8:52:11,12/27/2021,75.7,80.8,0,0,0.58
8:53:11,12/27/2021,75.7,80.1,0,0,0.6
8:54:14,12/27/2021,75.6,79.6,0,0,0.62
8:55:17,12/27/2021,75.6,79.8,0,0,0.61
8:56:17,12/27/2021,75.5,79.6,0,0,0.61
8:57:20,12/27/2021,75.4,79.4,0,0,0.62
8:58:20,12/27/2021,75.4,79.5,0,0,0.62
8:59:23,12/27/2021,75.3,79.4,0,0,0.62
9:00:23,12/27/2021,75.3,80,0,0,0.6
9:01:26,12/27/2021,75.4,78.7,0,0,0.64
9:02:26,12/27/2021,75.4,78.5,0,0,0.65
9:03:26,12/27/2021,75.4,78.3,0,0,0.65
9:04:29,12/27/2021,75.4,78.4,0,0,0.65
9:05:29,12/27/2021,75.4,78.7,0,0,0.64
9:06:29,12/27/2021,75.4,79.1,0,0,0.63
9:07:29,12/27/2021,75.5,78.6,0,0,0.64
9:08:29,12/27/2021,75.5,79.2,0,0,0.63
9:09:29,12/27/2021,75.5,78.3,0,0,0.65
9:10:32,12/27/2021,75.5,78.9,0,0,0.64
9:11:32,12/27/2021,75.5,78.8,0,0,0.64
9:12:32,12/27/2021,75.4,79.1,0,0,0.63
9:13:35,12/27/2021,75.4,78.4,0,0,0.65
9:14:38,12/27/2021,75.4,77.9,0,0,0.66
9:15:41,12/27/2021,75.5,78.4,0,0,0.65
9:16:41,12/27/2021,75.5,77.9,0,0,0.67
9:17:41,12/27/2021,75.5,78.5,0,0,0.65
9:18:41,12/27/2021,75.5,78.4,0,0,0.65
9:19:44,12/27/2021,75.5,78.2,0,0,0.66
9:20:44,12/27/2021,75.5,77.5,0,0,0.68
9:21:47,12/27/2021,75.5,77,0,0,0.69
9:22:47,12/27/2021,75.5,77.4,0,0,0.68
9:23:47,12/27/2021,75.5,77.9,0,0,0.67
9:24:50,12/27/2021,75.5,77.9,0,0,0.67
9:25:50,12/27/2021,75.5,77.6,0,0,0.67
9:26:50,12/27/2021,75.5,78.1,0,0,0.66
9:27:50,12/27/2021,75.5,78.3,0,0,0.65
9:28:50,12/27/2021,75.5,78.4,0,0,0.65
9:29:50,12/27/2021,75.5,78.9,0,0,0.64
9:30:53,12/27/2021,75.5,77.3,0,0,0.68
9:31:56,12/27/2021,75.5,77.1,0,0,0.69
9:32:59,12/27/2021,75.5,77.8,0,0,0.67
9:33:59,12/27/2021,75.5,77.6,0,0,0.67
9:34:59,12/27/2021,75.5,77.7,0,0,0.67
9:35:59,12/27/2021,75.4,78.1,0,0,0.66
9:36:59,12/27/2021,75.4,78.6,0,0,0.64
9:38:02,12/27/2021,75.4,77.8,0,0,0.67
9:39:05,12/27/2021,75.3,77.9,0,0,0.66
9:40:05,12/27/2021,75.3,77.9,0,0,0.66
9:41:05,12/27/2021,75.3,77.9,0,0,0.66
9:42:08,12/27/2021,75.3,78.3,0,0,0.65
9:43:08,12/27/2021,75.3,78.7,0,0,0.64
9:44:08,12/27/2021,75.3,78.1,0,0,0.66
9:45:11,12/27/2021,75.3,78.3,0,0,0.65
9:46:11,12/27/2021,75.3,78.9,0,0,0.63
9:47:14,12/27/2021,75.3,78.8,0,0,0.63
9:48:14,12/27/2021,75.3,78.5,0,0,0.64
9:49:14,12/27/2021,75.3,78.5,0,0,0.64
9:50:14,12/27/2021,75.3,78.6,0,0,0.64
9:51:14,12/27/2021,75.3,78.7,0,0,0.64
9:52:14,12/27/2021,75.3,77.9,0,0,0.66
9:53:17,12/27/2021,75.2,77.9,0,0,0.66
9:54:17,12/27/2021,75.2,78.2,0,0,0.65
9:55:17,12/27/2021,75.2,77.9,0,0,0.66
9:56:20,12/27/2021,75.2,78.2,0,0,0.65
9:57:20,12/27/2021,75.2,78.3,0,0,0.65
9:58:23,12/27/2021,75.1,77.9,0,0,0.66
9:59:23,12/27/2021,75.1,77.2,0,0,0.68
10:00:23,12/27/2021,75.1,78.1,0,0,0.65
10:01:23,12/27/2021,75.1,78,0,0,0.65
10:02:23,12/27/2021,75.1,78.2,0,0,0.65
10:03:23,12/27/2021,75.1,78.5,0,0,0.64
10:04:26,12/27/2021,75,78.7,0,0,0.63
10:05:29,12/27/2021,75,79.2,0,0,0.62
10:06:29,12/27/2021,75,78.9,0,0,0.63
10:07:29,12/27/2021,74.9,78.3,0,0,0.64
10:08:29,12/27/2021,74.9,78.7,0,0,0.63
10:09:29,12/27/2021,74.9,78.1,0,0,0.65
10:10:32,12/27/2021,74.9,78.6,0,0,0.63
10:11:35,12/27/2021,75,78.4,0,0,0.64
10:12:35,12/27/2021,75,78.3,0,0,0.64
10:13:38,12/27/2021,75,78.2,0,0,0.65
10:14:38,12/27/2021,75,77.7,0,0,0.66
10:15:38,12/27/2021,75.1,77.4,0,0,0.67
10:16:41,12/27/2021,75.1,77.1,0,0,0.68
10:17:41,12/27/2021,75.2,76.7,0,0,0.7
10:18:44,12/27/2021,75.2,76.6,0,0,0.7
10:19:44,12/27/2021,75.3,76,0,0,0.72
10:20:44,12/27/2021,75.3,76.2,0,0,0.71
10:21:47,12/27/2021,75.3,76.5,0,0,0.7
10:22:50,12/27/2021,75.3,76,0,0,0.72
10:23:53,12/27/2021,75.3,75.6,0,0,0.73
10:24:53,12/27/2021,75.4,75.5,0,0,0.74
10:25:53,12/27/2021,75.5,75.5,0,0,0.74
10:26:53,12/27/2021,75.4,75.8,0,0,0.73
10:27:56,12/27/2021,75.5,76.1,0,0,0.72
10:28:56,12/27/2021,75.5,76.3,0,0,0.71
10:29:56,12/27/2021,75.5,75.9,0,0,0.73
10:30:56,12/27/2021,75.5,75.5,0,0,0.74
10:31:56,12/27/2021,75.5,76.1,0,0,0.72
10:32:56,12/27/2021,75.4,75.5,0,0,0.74
10:33:56,12/27/2021,75.4,75.4,0,0,0.74
10:34:59,12/27/2021,75.4,76,0,0,0.72
10:35:59,12/27/2021,75.4,76.1,0,0,0.72
10:37:02,12/27/2021,75.4,75.3,0,0,0.74
10:38:02,12/27/2021,75.5,75.1,0,0,0.75
10:39:05,12/27/2021,75.5,75.1,0,0,0.75
10:40:05,12/27/2021,75.6,75.1,0,0,0.75
10:41:08,12/27/2021,75.6,75.2,0,0,0.75
10:42:11,12/27/2021,75.7,75.1,0,0,0.76
10:43:11,12/27/2021,75.7,74.2,0,0,0.78
10:44:11,12/27/2021,75.8,74.2,0,0,0.79
10:45:11,12/27/2021,75.8,74.7,0,0,0.77
10:46:14,12/27/2021,75.8,75.6,0,0,0.74
10:47:17,12/27/2021,75.8,76.1,0,0,0.73
10:48:17,12/27/2021,75.8,75.9,0,0,0.73
10:49:20,12/27/2021,75.8,76.3,0,0,0.72
10:50:20,12/27/2021,75.7,76.1,0,0,0.72
10:51:20,12/27/2021,75.7,75.9,0,0,0.73
10:52:20,12/27/2021,75.7,76.5,0,0,0.71
10:53:23,12/27/2021,75.7,77,0,0,0.7
10:54:23,12/27/2021,75.6,77,0,0,0.7
10:55:23,12/27/2021,75.6,76.9,0,0,0.7
10:56:23,12/27/2021,75.6,77.2,0,0,0.69
10:57:26,12/27/2021,75.7,79.2,0,0,0.63
10:58:29,12/27/2021,75.7,79.6,0,0,0.62
10:59:29,12/27/2021,75.6,79.6,0,0,0.62
11:00:32,12/27/2021,75.5,80.2,0,0,0.6
11:01:35,12/27/2021,75.5,80,0,0,0.6
11:02:35,12/27/2021,75.4,78.4,0,0,0.65
11:03:35,12/27/2021,75.3,78.4,0,0,0.65
11:04:38,12/27/2021,75.3,79.2,0,0,0.62
11:05:41,12/27/2021,75.3,78.9,0,0,0.63
11:06:41,12/27/2021,75.3,78.6,0,0,0.64
11:07:41,12/27/2021,75.2,77.5,0,0,0.67
11:08:44,12/27/2021,75.3,77.9,0,0,0.66
11:09:47,12/27/2021,75.2,77.7,0,0,0.67
11:10:47,12/27/2021,75.1,78.2,0,0,0.65
11:11:47,12/27/2021,74.9,78.5,0,0,0.64
11:12:50,12/27/2021,74.8,78.7,0,0,0.63
11:13:50,12/27/2021,74.6,78.9,0,0,0.62
11:14:50,12/27/2021,74.6,79.6,0,0,0.6
11:15:53,12/27/2021,74.6,79.3,0,0,0.61
