Time,Date,Ambient Temperature Temp. (¡F):,Rellative Humicity (%),Light (Irradiance) (W/m2),Carbon Dioxide (ppm),Vapor Pressure Deficit (kPa)
21:03:17,12/28/2021,85.9,54.6,410,434,1.92
21:04:20,12/28/2021,85.4,54,409,434,1.91
21:05:20,12/28/2021,85.6,54.5,415,434,1.91
21:06:20,12/28/2021,85.3,54.8,412,434,1.88
21:07:23,12/28/2021,85.4,54.3,433,434,1.9
21:08:23,12/28/2021,86.3,53,423,434,2.01
21:09:23,12/28/2021,86.5,53.6,431,434,2
21:10:26,12/28/2021,86.5,52.9,440,433,2.03
21:11:29,12/28/2021,86.5,51.6,439,436,2.09
21:12:29,12/28/2021,86.4,52.4,449,437,2.05
21:13:32,12/28/2021,86.9,52.5,446,437,2.07
21:14:35,12/28/2021,87.7,51.9,451,438,2.15
21:15:35,12/28/2021,88,50.8,442,438,2.22
21:16:35,12/28/2021,88,50.7,444,439,2.23
21:17:35,12/28/2021,87.3,51.6,453,438,2.14
21:18:38,12/28/2021,88.1,51.2,450,438,2.21
21:19:41,12/28/2021,87.3,50.6,454,439,2.18
21:20:41,12/28/2021,87,51,455,441,2.15
21:21:44,12/28/2021,87.8,50,445,440,2.25
21:22:47,12/28/2021,87.2,51.1,456,439,2.16
21:23:47,12/28/2021,87.8,50.6,464,438,2.22
21:24:50,12/28/2021,88.1,50.1,471,437,2.26
21:25:50,12/28/2021,89.1,50.5,473,438,2.32
21:26:53,12/28/2021,89.4,48.6,460,438,2.43
21:27:53,12/28/2021,87.4,51.5,478,438,2.15
21:28:53,12/28/2021,87.1,51.8,488,437,2.12
21:29:53,12/28/2021,86.3,52.8,505,437,2.02
21:30:53,12/28/2021,86.7,51.8,501,437,2.09
21:31:53,12/28/2021,86.3,54,511,436,1.97
21:32:56,12/28/2021,87.6,51.6,522,437,2.16
21:33:56,12/28/2021,89.4,49.9,527,436,2.37
21:34:56,12/28/2021,90.5,48.8,528,437,2.5
21:35:59,12/28/2021,90.7,46.9,540,437,2.61
21:36:59,12/28/2021,90.2,49.5,564,437,2.45
21:37:59,12/28/2021,90.5,46.5,558,438,2.62
21:38:59,12/28/2021,89.6,48.9,576,439,2.43
21:39:59,12/28/2021,89.7,47.9,573,439,2.48
21:41:02,12/28/2021,89.6,49,591,438,2.42
21:42:02,12/28/2021,89.7,48.3,618,437,2.47
21:43:02,12/28/2021,89.5,48.3,620,436,2.45
21:44:02,12/28/2021,89.9,48.1,614,436,2.49
21:45:05,12/28/2021,89.3,49.6,487,436,2.37
21:46:08,12/28/2021,89.5,47.9,628,436,2.47
21:47:08,12/28/2021,89.5,48.9,633,435,2.42
21:48:11,12/28/2021,90.3,48.6,642,436,2.5
21:49:11,12/28/2021,90,48.1,660,436,2.5
21:50:14,12/28/2021,88.3,49.1,657,436,2.32
21:51:14,12/28/2021,88.8,50.5,667,435,2.29
21:52:14,12/28/2021,90,47.6,662,436,2.52
21:53:17,12/28/2021,90.1,49,676,437,2.46
21:54:17,12/28/2021,90.1,47.7,693,436,2.53
21:55:17,12/28/2021,90.2,47.9,696,437,2.52
21:56:20,12/28/2021,90.8,47.5,702,437,2.59
21:57:20,12/28/2021,89.3,49.4,708,438,2.38
21:58:23,12/28/2021,89.2,48.3,697,437,2.43
21:59:23,12/28/2021,89.2,47.9,721,437,2.45
22:00:26,12/28/2021,89.7,47.9,723,437,2.48
22:01:29,12/28/2021,89.4,48.9,716,436,2.41
22:02:29,12/28/2021,88.7,49.6,734,436,2.33
22:03:32,12/28/2021,88.2,51.1,736,437,2.22
22:04:32,12/28/2021,88.3,50.7,731,437,2.25
22:05:32,12/28/2021,88.4,50.5,753,437,2.27
22:06:32,12/28/2021,87,53,748,437,2.06
22:07:35,12/28/2021,87.5,53.5,744,437,2.07
22:08:38,12/28/2021,87.8,52.2,749,436,2.15
22:09:38,12/28/2021,87.6,52.6,750,438,2.12
22:10:38,12/28/2021,88.6,52.7,739,435,2.18
22:11:38,12/28/2021,88.7,51.4,734,435,2.25
22:12:41,12/28/2021,88,52.4,714,436,2.15
22:13:41,12/28/2021,89.1,51,723,435,2.29
22:14:44,12/28/2021,88.9,50.9,730,436,2.28
22:15:47,12/28/2021,88.3,50.9,750,436,2.24
22:16:47,12/28/2021,88.2,51.2,762,437,2.22
22:17:47,12/28/2021,88.4,50.9,753,437,2.25
22:18:50,12/28/2021,88.5,52,734,437,2.2
22:19:50,12/28/2021,88.9,51.9,741,438,2.24
22:20:50,12/28/2021,88.8,51,727,438,2.27
22:21:53,12/28/2021,88.2,51.5,728,437,2.21
22:22:56,12/28/2021,87.2,52.4,745,436,2.1
22:23:59,12/28/2021,88.7,51.1,740,435,2.26
22:24:59,12/28/2021,89.6,51.9,728,435,2.29
22:26:02,12/28/2021,90.5,49.6,733,436,2.46
22:27:05,12/28/2021,89.4,49.9,743,436,2.37
22:28:08,12/28/2021,88.8,50.5,715,437,2.29
22:29:08,12/28/2021,89.1,52.3,759,437,2.23
22:30:11,12/28/2021,90.3,50.1,771,437,2.42
22:31:14,12/28/2021,90.3,47.8,771,436,2.54
22:32:17,12/28/2021,89.5,48.6,770,437,2.44
22:33:20,12/28/2021,89.2,48.8,769,437,2.4
22:34:23,12/28/2021,88.9,49.9,792,437,2.33
22:35:23,12/28/2021,89.8,51.2,800,438,2.33
22:36:26,12/28/2021,90,49.9,805,437,2.41
22:37:29,12/28/2021,88.8,50.6,800,437,2.29
22:38:32,12/28/2021,89.3,49.9,793,437,2.36
22:39:32,12/28/2021,89.8,50.6,798,436,2.36
22:40:35,12/28/2021,90.4,48.1,815,437,2.53
22:41:35,12/28/2021,90.1,48.5,811,435,2.49
22:42:38,12/28/2021,88.8,49.4,790,436,2.35
22:43:38,12/28/2021,88.7,51.2,811,433,2.26
22:44:41,12/28/2021,89.1,49.8,806,434,2.35
22:45:44,12/28/2021,89.7,50,805,434,2.38
22:46:47,12/28/2021,89.7,49.1,811,435,2.43
22:47:47,12/28/2021,90.3,47.9,791,435,2.53
22:48:50,12/28/2021,89.6,48.8,779,435,2.43
22:49:50,12/28/2021,89.2,48.6,772,436,2.41
22:50:50,12/28/2021,89.3,49.5,796,436,2.38
22:51:53,12/28/2021,89.5,50.5,785,435,2.35
22:52:56,12/28/2021,90.8,49.3,784,436,2.5
22:53:56,12/28/2021,91,49.1,798,436,2.53
22:54:56,12/28/2021,91.1,47.6,791,436,2.61
22:55:59,12/28/2021,91.8,47.5,784,436,2.67
22:56:59,12/28/2021,91,46.4,769,438,2.66
22:57:59,12/28/2021,91.2,47.8,763,438,2.61
22:59:02,12/28/2021,91.7,46.4,762,439,2.72
23:00:05,12/28/2021,91.8,45.5,766,440,2.78
23:01:08,12/28/2021,91,46.6,776,439,2.65
23:02:11,12/28/2021,91.6,47.5,771,439,2.66
23:03:11,12/28/2021,90.8,48.6,772,438,2.54
23:04:14,12/28/2021,90.5,48.4,767,438,2.52
23:05:14,12/28/2021,90.2,47.2,755,439,2.56
23:06:17,12/28/2021,88.9,49.3,755,438,2.36
23:07:17,12/28/2021,88.4,50.1,760,438,2.28
23:08:20,12/28/2021,88.5,52,771,438,2.2
23:09:23,12/28/2021,89.2,49.8,770,436,2.36
23:10:26,12/28/2021,88.6,49.5,758,437,2.33
23:11:26,12/28/2021,89.2,49.9,754,437,2.35
23:12:29,12/28/2021,87.8,50.1,748,436,2.24
23:13:29,12/28/2021,88.6,50.6,748,437,2.28
23:14:29,12/28/2021,87.7,50.6,748,437,2.21
23:15:32,12/28/2021,86.8,52.5,756,436,2.07
23:16:32,12/28/2021,88.1,51.3,753,436,2.21
23:17:32,12/28/2021,88,51.1,752,436,2.21
23:18:35,12/28/2021,89.5,52.6,751,435,2.25
23:19:38,12/28/2021,89.1,49.8,754,436,2.35
23:20:38,12/28/2021,88.9,51.4,749,435,2.26
23:21:41,12/28/2021,87.9,51.4,749,435,2.19
23:22:44,12/28/2021,87.3,52.2,746,433,2.11
23:23:44,12/28/2021,87.3,52.6,731,433,2.1
23:24:44,12/28/2021,86.9,54.2,725,434,2
23:25:44,12/28/2021,86.4,53.8,719,435,1.98
23:26:47,12/28/2021,85.4,54.9,715,435,1.88
23:27:47,12/28/2021,86,55.1,712,435,1.9
23:28:47,12/28/2021,86.8,52.9,706,434,2.05
23:29:47,12/28/2021,86,55.9,700,432,1.87
23:30:47,12/28/2021,87.9,53.9,690,433,2.08
23:31:47,12/28/2021,88.8,52.3,683,434,2.21
23:32:50,12/28/2021,89.4,52.1,683,436,2.26
23:33:50,12/28/2021,88.8,51.2,689,438,2.26
23:34:50,12/28/2021,88.7,53.2,703,439,2.16
23:35:53,12/28/2021,89.5,52,705,436,2.27
23:36:53,12/28/2021,89.2,52.8,689,435,2.22
23:37:56,12/28/2021,88,52.3,666,435,2.16
23:38:56,12/28/2021,87.1,53.8,660,436,2.03
23:39:59,12/28/2021,87.2,54.2,655,436,2.02
23:40:59,12/28/2021,87.1,53.6,650,436,2.04
23:42:02,12/28/2021,86.4,53,654,436,2.02
23:43:02,12/28/2021,85.1,54.4,662,436,1.88
23:44:02,12/28/2021,85.7,55.3,650,436,1.88
23:45:05,12/28/2021,87.3,53,634,433,2.08
23:46:05,12/28/2021,87,52.7,628,435,2.07
23:47:08,12/28/2021,85.6,54.3,632,434,1.91
23:48:08,12/28/2021,85.1,54.7,624,434,1.87
23:49:11,12/28/2021,85.5,55.9,620,435,1.84
23:50:11,12/28/2021,86.7,53.8,613,434,2
23:51:11,12/28/2021,88.5,51.2,612,433,2.24
23:52:14,12/28/2021,87.9,51.4,604,435,2.19
23:53:14,12/28/2021,88.3,50.9,603,436,2.24
23:54:17,12/28/2021,87.8,51.8,596,435,2.16
23:55:17,12/28/2021,86.6,54.1,587,434,1.98
23:56:20,12/28/2021,86.4,52.4,576,434,2.05
23:57:23,12/28/2021,86.3,55.1,576,435,1.92
23:58:23,12/28/2021,87,54.8,570,435,1.98
23:59:26,12/28/2021,87.6,51.7,562,434,2.16
0:00:26,12/29/2021,88.1,50,560,435,2.27
0:01:29,12/29/2021,86.7,52,550,435,2.08
0:02:32,12/29/2021,86.9,52.2,553,433,2.09
0:03:32,12/29/2021,86.9,53.5,570,433,2.03
0:04:32,12/29/2021,86.9,52.3,564,433,2.08
0:05:35,12/29/2021,86.9,53.7,555,435,2.02
0:06:35,12/29/2021,88,52.5,549,434,2.15
0:07:38,12/29/2021,88.6,50.7,553,434,2.27
0:08:38,12/29/2021,88.1,51.8,549,435,2.19
0:09:41,12/29/2021,88.9,51,548,435,2.28
0:10:44,12/29/2021,88.8,51.4,537,436,2.25
0:11:47,12/29/2021,88.3,51.1,528,436,2.23
0:12:50,12/29/2021,88.2,51.7,510,434,2.2
0:13:53,12/29/2021,89.3,51.3,512,433,2.29
0:14:53,12/29/2021,89.4,49.4,505,434,2.39
0:15:53,12/29/2021,87.1,52.9,497,433,2.07
0:16:53,12/29/2021,88.8,51.5,489,434,2.25
0:17:56,12/29/2021,88.8,51.1,478,433,2.27
0:18:59,12/29/2021,89.2,50.4,467,434,2.33
0:19:59,12/29/2021,89.1,52.3,439,434,2.23
0:20:59,12/29/2021,89.4,50.8,422,434,2.32
0:22:02,12/29/2021,89.9,51.1,414,434,2.35
0:23:02,12/29/2021,90.6,49.1,409,434,2.5
0:24:02,12/29/2021,89.6,50,403,434,2.38
0:25:05,12/29/2021,88.7,50.2,396,436,2.3
0:26:05,12/29/2021,88.7,50.6,393,436,2.28
0:27:08,12/29/2021,89.2,50.5,392,438,2.32
0:28:08,12/29/2021,89.6,50.1,390,439,2.37
0:29:08,12/29/2021,87.8,52.2,389,437,2.15
0:30:08,12/29/2021,88.5,51.8,387,434,2.21
0:31:11,12/29/2021,90.1,50.7,387,435,2.38
0:32:14,12/29/2021,89.9,49.2,387,435,2.44
0:33:17,12/29/2021,88.2,50.4,395,435,2.26
0:34:17,12/29/2021,87.8,52.4,424,435,2.14
0:35:17,12/29/2021,88,50.5,434,435,2.24
0:36:17,12/29/2021,88,52.1,438,434,2.17
0:37:20,12/29/2021,87.8,52.6,440,434,2.13
0:38:20,12/29/2021,88.1,52.2,442,435,2.17
0:39:23,12/29/2021,88.7,52.6,439,433,2.19
0:40:23,12/29/2021,88.4,51.2,443,435,2.23
0:41:23,12/29/2021,89.1,49.9,441,436,2.34
0:42:26,12/29/2021,89.1,51,441,436,2.29
0:43:26,12/29/2021,89.5,51.2,443,435,2.31
0:44:29,12/29/2021,89.1,50.2,439,436,2.33
0:45:29,12/29/2021,88.6,51.3,444,435,2.24
0:46:32,12/29/2021,89.1,50.5,434,436,2.32
0:47:32,12/29/2021,88.6,50.9,439,436,2.26
0:48:32,12/29/2021,88.8,51.1,426,436,2.27
0:49:35,12/29/2021,89,51.1,420,435,2.28
0:50:35,12/29/2021,89.1,50,414,435,2.34
0:51:35,12/29/2021,88.9,49.2,404,434,2.36
0:52:35,12/29/2021,89.2,49.5,413,435,2.37
0:53:38,12/29/2021,89.4,50,422,435,2.36
0:54:41,12/29/2021,88.5,50.4,426,434,2.28
0:55:44,12/29/2021,88.5,51.8,417,434,2.21
0:56:44,12/29/2021,88.4,52.2,407,433,2.19
0:57:44,12/29/2021,89,51.6,406,434,2.26
0:58:47,12/29/2021,89.1,51,409,434,2.29
0:59:47,12/29/2021,89.3,51.5,404,434,2.28
1:00:50,12/29/2021,89.3,50.8,401,434,2.32
1:01:50,12/29/2021,89.6,49.5,404,433,2.4
1:02:53,12/29/2021,89.7,50.3,400,436,2.37
1:03:56,12/29/2021,88.7,49.5,396,433,2.33
1:04:59,12/29/2021,88.9,49.7,383,434,2.34
1:05:59,12/29/2021,89,51.2,384,434,2.28
1:06:59,12/29/2021,89.1,51.2,390,433,2.28
1:08:02,12/29/2021,88.2,50.4,381,433,2.26
1:09:05,12/29/2021,88.8,49.8,375,434,2.33
1:10:05,12/29/2021,88.1,52.8,378,434,2.14
1:11:05,12/29/2021,88.3,50.8,359,435,2.25
1:12:08,12/29/2021,88.3,52.4,360,435,2.17
1:13:11,12/29/2021,88.8,51.5,351,435,2.25
1:14:14,12/29/2021,89.1,51.6,347,435,2.26
1:15:17,12/29/2021,88.4,50.4,345,435,2.27
1:16:17,12/29/2021,88,52.2,338,434,2.16
1:17:20,12/29/2021,88.1,52.6,345,434,2.15
1:18:20,12/29/2021,88.1,52.2,337,434,2.17
1:19:20,12/29/2021,88.3,51.9,338,433,2.19
1:20:20,12/29/2021,88.6,52,333,433,2.21
1:21:20,12/29/2021,88.3,50.2,330,436,2.27
1:22:20,12/29/2021,86.8,53.3,329,434,2.03
1:23:23,12/29/2021,87.6,52.1,327,432,2.14
1:24:26,12/29/2021,87.4,52.1,326,433,2.12
1:25:29,12/29/2021,87.2,52,324,435,2.12
1:26:29,12/29/2021,86.3,54.5,321,432,1.95
1:27:29,12/29/2021,86.8,53.7,317,433,2.01
1:28:29,12/29/2021,87.5,52.6,317,431,2.11
1:29:29,12/29/2021,88.3,53.5,317,434,2.12
1:30:32,12/29/2021,89,51.1,313,433,2.28
1:31:35,12/29/2021,87.3,51.1,312,432,2.16
1:32:35,12/29/2021,86.7,52.7,314,433,2.05
1:33:35,12/29/2021,87.2,52,310,434,2.12
1:34:35,12/29/2021,87.2,52.6,308,435,2.09
1:35:38,12/29/2021,87,53.4,306,434,2.04
1:36:38,12/29/2021,87.5,53.1,307,434,2.09
1:37:41,12/29/2021,87.7,52.5,308,435,2.13
1:38:44,12/29/2021,88.5,51.1,304,435,2.25
1:39:44,12/29/2021,89,52,302,435,2.24
1:40:44,12/29/2021,87.7,53.2,299,435,2.1
1:41:44,12/29/2021,87.4,53.7,291,435,2.05
1:42:47,12/29/2021,86.2,54.5,288,434,1.94
1:43:47,12/29/2021,86.7,54.4,288,432,1.98
1:44:50,12/29/2021,87.2,53.5,282,433,2.05
1:45:50,12/29/2021,87.4,54.8,280,433,2
1:46:53,12/29/2021,88.4,54,276,432,2.11
1:47:53,12/29/2021,88.5,53,276,432,2.16
1:48:53,12/29/2021,87.6,52.3,272,431,2.13
1:49:53,12/29/2021,88.1,52.2,268,432,2.17
1:50:53,12/29/2021,87.5,52,260,434,2.14
1:51:53,12/29/2021,87.4,53.1,261,433,2.08
1:52:56,12/29/2021,87.3,52.1,256,432,2.12
1:53:59,12/29/2021,87.6,52.5,253,433,2.12
1:55:02,12/29/2021,86.2,53.7,248,432,1.98
1:56:02,12/29/2021,86.3,54.2,246,432,1.96
1:57:05,12/29/2021,85,55.6,238,432,1.82
1:58:05,12/29/2021,85.8,55.2,227,432,1.89
1:59:08,12/29/2021,86.3,54.6,221,433,1.94
2:00:08,12/29/2021,86.6,53.9,214,436,1.99
2:01:11,12/29/2021,87.5,53.7,212,433,2.06
2:02:14,12/29/2021,86.6,54,210,435,1.99
2:03:17,12/29/2021,86.1,55.4,204,433,1.9
2:04:20,12/29/2021,87.2,55.2,205,432,1.97
2:05:20,12/29/2021,86.6,53.8,202,432,2
2:06:20,12/29/2021,86.1,55.1,200,433,1.91
2:07:23,12/29/2021,86.1,54.1,197,432,1.95
2:08:23,12/29/2021,86.3,53.3,195,433,2
2:09:26,12/29/2021,86.2,53.6,194,432,1.98
2:10:29,12/29/2021,86.5,53.4,190,432,2.01
2:11:29,12/29/2021,86.8,54,189,433,2
2:12:29,12/29/2021,87,54.4,186,431,2
2:13:29,12/29/2021,86.8,54.1,186,432,2
2:14:32,12/29/2021,86.2,53.6,184,431,1.98
2:15:32,12/29/2021,85.7,55.4,182,429,1.87
2:16:32,12/29/2021,85.7,54.3,181,429,1.92
2:17:32,12/29/2021,86.2,53.8,179,430,1.97
2:18:35,12/29/2021,86.7,53.6,179,431,2.01
2:19:35,12/29/2021,86.5,52.1,177,431,2.06
2:20:38,12/29/2021,85.9,54.5,175,431,1.92
2:21:41,12/29/2021,86.1,54.1,173,431,1.95
2:22:41,12/29/2021,85.6,55.3,173,431,1.87
2:23:44,12/29/2021,84.8,56.7,172,431,1.77
2:24:44,12/29/2021,84.1,57.2,171,430,1.71
2:25:44,12/29/2021,84.6,56.8,170,430,1.75
2:26:44,12/29/2021,85.2,54.8,170,430,1.87
2:27:47,12/29/2021,84.7,55.4,169,431,1.81
2:28:50,12/29/2021,84.9,56.9,167,432,1.77
2:29:50,12/29/2021,85.7,55.8,168,431,1.86
2:30:53,12/29/2021,85.3,56.4,170,432,1.81
2:31:53,12/29/2021,85.5,57.2,173,433,1.79
2:32:56,12/29/2021,85.5,55.6,173,431,1.85
2:33:59,12/29/2021,85.7,55.3,175,430,1.88
2:34:59,12/29/2021,84.9,55.8,178,430,1.81
2:36:02,12/29/2021,84.9,56.7,174,430,1.77
2:37:05,12/29/2021,84.9,57.1,173,430,1.76
2:38:05,12/29/2021,85.7,55.8,172,430,1.86
2:39:05,12/29/2021,86.2,55.5,168,430,1.9
2:40:05,12/29/2021,85.2,56.3,165,431,1.81
2:41:05,12/29/2021,84.6,57,162,431,1.74
2:42:05,12/29/2021,85.3,55.8,161,432,1.83
2:43:08,12/29/2021,85.6,56.9,159,432,1.81
2:44:08,12/29/2021,85.6,55.9,159,432,1.85
2:45:08,12/29/2021,85.3,56.2,160,432,1.82
2:46:08,12/29/2021,85.6,56.7,159,432,1.81
2:47:11,12/29/2021,85.4,55.2,157,431,1.86
2:48:11,12/29/2021,85.1,56.2,153,431,1.81
2:49:14,12/29/2021,85.5,54.7,149,430,1.89
2:50:17,12/29/2021,85.3,54.7,146,431,1.88
2:51:20,12/29/2021,85.1,55.4,143,430,1.84
2:52:20,12/29/2021,85.2,55.5,142,429,1.84
2:53:23,12/29/2021,85.6,54.5,141,429,1.91
2:54:26,12/29/2021,85.4,54.1,139,430,1.91
2:55:26,12/29/2021,84.7,55,138,431,1.83
2:56:29,12/29/2021,84.9,55.5,137,432,1.82
2:57:29,12/29/2021,84.5,56.4,136,430,1.76
2:58:32,12/29/2021,84.3,56.8,134,430,1.74
2:59:32,12/29/2021,84.2,56.7,133,431,1.73
3:00:32,12/29/2021,84.4,57.4,131,432,1.72
3:01:35,12/29/2021,84.9,55.5,131,431,1.82
3:02:38,12/29/2021,84.9,55,129,431,1.84
3:03:41,12/29/2021,85.3,54.7,128,431,1.88
3:04:44,12/29/2021,85.7,54,127,431,1.93
3:05:44,12/29/2021,84.9,55.1,125,431,1.84
3:06:47,12/29/2021,85.1,55.5,125,430,1.83
3:07:47,12/29/2021,84.8,56.1,123,430,1.79
3:08:47,12/29/2021,84.8,57.2,123,431,1.75
3:09:47,12/29/2021,84.3,56.7,121,430,1.74
3:10:47,12/29/2021,83.8,55.5,120,430,1.76
3:11:47,12/29/2021,84.1,55.4,119,431,1.78
3:12:50,12/29/2021,84.4,55.9,119,430,1.78
3:13:50,12/29/2021,84.3,55.1,118,431,1.8
3:14:50,12/29/2021,84.2,56.4,117,432,1.75
3:15:50,12/29/2021,84.4,55.9,116,432,1.78
3:16:53,12/29/2021,84.4,55.8,114,432,1.78
3:17:56,12/29/2021,84.6,56.1,115,432,1.78
3:18:56,12/29/2021,84.1,54.5,115,431,1.82
3:19:59,12/29/2021,83.6,55.7,115,431,1.74
3:20:59,12/29/2021,83.3,57.3,116,431,1.66
3:21:59,12/29/2021,83.5,57.4,118,431,1.67
3:23:02,12/29/2021,83.3,57,121,431,1.67
3:24:02,12/29/2021,83.2,57.1,123,431,1.66
3:25:02,12/29/2021,83.2,57.1,119,431,1.66
3:26:02,12/29/2021,83.3,57.6,113,431,1.65
3:27:05,12/29/2021,83.4,57.8,102,431,1.65
3:28:05,12/29/2021,82.9,57.9,95,431,1.62
3:29:05,12/29/2021,82.8,57.5,93,431,1.63
3:30:05,12/29/2021,82.3,57.8,83,429,1.59
3:31:08,12/29/2021,81.9,58.1,112,430,1.56
3:32:08,12/29/2021,82.1,58.4,110,430,1.56
3:33:11,12/29/2021,82.4,58,107,432,1.59
3:34:11,12/29/2021,82.9,57.3,105,432,1.64
3:35:11,12/29/2021,82.7,56.7,103,428,1.65
3:36:11,12/29/2021,82.5,57.3,101,430,1.62
3:37:14,12/29/2021,82.3,57.3,101,430,1.61
3:38:17,12/29/2021,82.3,58,99,430,1.58
3:39:17,12/29/2021,82.7,57.7,99,429,1.61
3:40:20,12/29/2021,82.4,57.6,98,430,1.6
3:41:20,12/29/2021,82.3,58.3,97,429,1.57
3:42:20,12/29/2021,82.2,59,95,429,1.54
3:43:23,12/29/2021,82.1,57.5,93,428,1.59
3:44:23,12/29/2021,82,58.3,94,429,1.56
3:45:26,12/29/2021,82,57.1,93,429,1.6
3:46:26,12/29/2021,82,57.8,93,429,1.57
3:47:29,12/29/2021,81.5,58.3,93,431,1.53
3:48:29,12/29/2021,81.5,58.1,94,432,1.54
3:49:29,12/29/2021,81.6,57.7,95,431,1.56
3:50:29,12/29/2021,81.6,58.8,89,430,1.52
3:51:32,12/29/2021,81.6,57.1,85,429,1.58
3:52:32,12/29/2021,82,58.2,101,429,1.56
3:53:32,12/29/2021,82.2,58.1,95,428,1.57
3:54:32,12/29/2021,82.2,58.3,100,428,1.57
3:55:35,12/29/2021,82,57.9,99,429,1.57
3:56:35,12/29/2021,81.8,57.7,96,428,1.57
3:57:38,12/29/2021,82,57.6,105,428,1.58
3:58:38,12/29/2021,81.9,57.6,106,428,1.58
3:59:38,12/29/2021,81.6,58,96,428,1.55
4:00:41,12/29/2021,81.7,58.2,90,429,1.54
4:01:44,12/29/2021,81.5,59.5,105,429,1.49
4:02:47,12/29/2021,81.8,59.4,103,430,1.5
4:03:50,12/29/2021,81.9,59.6,99,430,1.5
4:04:50,12/29/2021,81.4,60.2,77,430,1.46
4:05:50,12/29/2021,81.3,59.9,80,429,1.46
4:06:50,12/29/2021,80.8,60,76,428,1.44
4:07:50,12/29/2021,80.5,61.5,77,427,1.37
4:08:53,12/29/2021,80.2,61.7,75,428,1.35
4:09:56,12/29/2021,80.1,62.5,70,428,1.32
4:10:56,12/29/2021,79.9,62.9,69,429,1.29
4:11:56,12/29/2021,79.9,62.7,59,428,1.3
4:12:59,12/29/2021,80,63.7,60,429,1.27
4:13:59,12/29/2021,80.2,62.6,54,429,1.32
4:14:59,12/29/2021,79.8,63,55,428,1.28
4:16:02,12/29/2021,79.5,62.8,51,430,1.28
4:17:05,12/29/2021,79.2,63.7,62,429,1.24
4:18:05,12/29/2021,79.3,63.7,50,429,1.24
4:19:08,12/29/2021,79.2,63.9,53,428,1.23
4:20:11,12/29/2021,79.1,64.2,60,428,1.22
4:21:14,12/29/2021,79.3,64.5,57,427,1.21
4:22:14,12/29/2021,79.3,64.8,60,428,1.2
4:23:14,12/29/2021,79.3,64.9,56,428,1.2
4:24:14,12/29/2021,79.4,65,49,427,1.2
4:25:14,12/29/2021,79.5,64,54,427,1.24
4:26:14,12/29/2021,79.4,64.2,47,427,1.23
4:27:14,12/29/2021,79.3,64.9,37,426,1.2
4:28:14,12/29/2021,79.4,64.8,35,426,1.21
4:29:17,12/29/2021,79.2,65.4,44,427,1.18
4:30:17,12/29/2021,79,66,52,425,1.15
4:31:20,12/29/2021,79,65.3,46,425,1.17
4:32:23,12/29/2021,79,65.1,40,425,1.18
4:33:23,12/29/2021,79.1,65.4,36,425,1.17
4:34:26,12/29/2021,79,64.8,36,426,1.19
4:35:29,12/29/2021,78.6,64.8,38,425,1.18
4:36:29,12/29/2021,78.3,66,34,425,1.12
4:37:32,12/29/2021,78.1,65.8,27,425,1.12
4:38:35,12/29/2021,78,67,32,426,1.08
4:39:35,12/29/2021,77.9,67.2,27,427,1.07
4:40:35,12/29/2021,78,67.6,36,429,1.06
4:41:35,12/29/2021,78,67.5,35,429,1.06
4:42:38,12/29/2021,78,67.6,32,428,1.06
4:43:38,12/29/2021,78,67.5,28,428,1.06
4:44:41,12/29/2021,77.9,68.1,26,429,1.04
4:45:44,12/29/2021,77.9,67.8,25,428,1.05
4:46:47,12/29/2021,77.9,67.9,26,426,1.05
4:47:47,12/29/2021,77.7,66.6,22,428,1.08
4:48:47,12/29/2021,77.6,67.5,21,429,1.05
4:49:50,12/29/2021,77.7,67.8,20,429,1.04
4:50:53,12/29/2021,77.5,68.5,20,428,1.01
4:51:53,12/29/2021,77.4,69,19,428,0.99
4:52:56,12/29/2021,77.3,69.5,19,427,0.98
4:53:56,12/29/2021,77.4,69.8,18,427,0.97
4:54:56,12/29/2021,77.4,69.8,18,427,0.97
4:55:59,12/29/2021,77.3,69.4,18,427,0.98
4:57:02,12/29/2021,77.4,69.1,18,426,0.99
4:58:02,12/29/2021,77.2,69.8,18,426,0.96
4:59:02,12/29/2021,77.2,70,17,426,0.96
5:00:05,12/29/2021,77.2,69.8,17,427,0.96
5:01:05,12/29/2021,77.2,69.1,16,427,0.99
5:02:08,12/29/2021,77.1,69,16,426,0.99
5:03:08,12/29/2021,77,68.8,15,426,0.99
5:04:08,12/29/2021,77,69.5,14,426,0.97
5:05:11,12/29/2021,77,69.8,14,426,0.96
5:06:11,12/29/2021,77,70.1,13,424,0.95
5:07:14,12/29/2021,77,69.7,13,424,0.96
5:08:14,12/29/2021,76.9,69.9,13,424,0.95
5:09:17,12/29/2021,77,69.8,13,424,0.96
5:10:17,12/29/2021,76.9,68.3,13,424,1
5:11:20,12/29/2021,76.8,68.4,12,424,0.99
5:12:20,12/29/2021,76.8,68.9,12,425,0.98
5:13:20,12/29/2021,76.8,69.2,12,425,0.97
5:14:23,12/29/2021,76.8,69.3,12,426,0.97
5:15:23,12/29/2021,76.9,70.3,12,426,0.94
5:16:23,12/29/2021,76.9,70.3,12,424,0.94
5:17:26,12/29/2021,76.8,70.2,11,423,0.94
5:18:26,12/29/2021,76.9,70.2,11,425,0.94
5:19:29,12/29/2021,76.8,69.5,10,427,0.96
5:20:29,12/29/2021,76.8,69.2,10,428,0.97
